"/uav_ground_truth/pose/pose/position/z_x","/uav_ground_truth/pose/pose/position/z_y","/ual/pose/pose/position/z_y","/del_uav/KF_pose/z_y"
22.278,3.295137579,3.046734571,3.0232899,
22.298,3.293870018,3.047745943,3.024948242,
22.318,3.29261572,3.048410416,3.026603549,
22.338,3.291384734,3.049129009,3.026329898,
22.358,3.290172277,3.048870325,3.026342265,
22.378,3.288968765,3.047896624,3.025381132,
22.398,3.287763311,3.047857285,3.022342402,
22.418,3.286564034,3.047338724,3.021806167,
22.438,3.285380912,3.04737854,3.021806167,
22.458,3.284222944,3.046860218,3.021502804,
22.478,3.283094923,3.047009706,3.021502804,
22.498,3.281994803,3.047573805,3.022025081,
22.518,3.280909022,3.048795223,3.025710095,
22.538,3.279828331,3.049899817,3.025710095,
22.558,3.27874316,3.050400734,3.027013119,
22.578,3.277652594,3.051002026,3.027644973,
22.598,3.276560734,3.051476479,3.029167918,
22.618,3.275466417,3.050709963,3.028354747,
22.638,3.274375092,3.051022291,3.026800251,
22.658,3.273284027,3.05185461,3.027794934,
22.678,3.272205942,3.052864313,3.03021825,
22.698,3.271144823,3.055040836,3.03021825,
22.718,3.270090835,3.055472374,3.031455545,
22.738,3.269036789,3.056251526,3.031911307,
22.758,3.267983455,3.05688715,3.033047653,
22.778,3.266931945,3.05793643,3.03483424,
22.798,3.265875497,3.058764935,3.03483424,
22.818,3.264819902,3.059095144,3.036142647,
22.838,3.263762092,3.060350895,3.030157528,
22.858,3.2627023,3.058462858,3.028858137,
22.878,3.261644139,3.05649066,3.026940804,
22.898,3.2605887,3.056030989,3.026181937,
22.918,3.259545652,3.055708885,3.0271808,
22.938,3.258523097,3.055555582,3.02743206,
22.958,3.257511183,3.054118633,3.0299389,
22.978,3.256505598,3.053909302,3.0299389,
22.998,3.255500153,3.053677559,3.029710107,
23.018,3.254487634,3.053900003,3.029725251,
23.038,3.25346962,3.05376792,3.030600509,
23.058,3.25245333,3.05380249,3.030339804,
23.078,3.25144643,3.053900242,3.029764919,
23.098,3.250444711,3.053961515,3.029486695,
23.118,3.249443183,3.053621054,3.029486695,
23.138,3.248432497,3.054011822,3.029564756,
23.158,3.247408623,3.054107428,3.031313898,
23.178,3.246368161,3.054729223,3.032125956,
23.198,3.245318698,3.055012226,3.032125956,
23.218,3.244265418,3.054885149,3.028458297,
23.238,3.243209776,3.054550648,3.028205803,
23.258,3.24216256,3.054569006,3.028205803,
23.278,3.241132037,3.054464817,3.028955398,
23.298,3.240114383,3.054447412,3.028906299,
23.318,3.239104554,3.055054665,3.028906299,
23.338,3.238110661,3.055697441,3.029014497,
23.358,3.237152988,3.05729413,3.030194962,
23.378,3.236234338,3.058207512,3.026518624,
23.398,3.235362123,3.058988094,3.028011074,
23.418,3.234529798,3.059152603,3.028011074,
23.438,3.233724394,3.060285091,3.028995545,
23.458,3.232948697,3.060416937,3.030273365,
23.478,3.232201039,3.060637951,3.032952473,
23.498,3.231476809,3.060137987,3.031956889,
23.518,3.230761711,3.059375048,3.031956889,
23.538,3.230042028,3.058321953,3.030188793,
23.558,3.229311811,3.058190346,3.02797726,
23.578,3.228571085,3.05826664,3.027691026,
23.598,3.227824558,3.057807922,3.027477971,
23.618,3.227081723,3.057928801,3.027477971,
23.638,3.226348788,3.058407545,3.033888316,
23.658,3.225625416,3.059678316,3.03551332,
23.678,3.224915539,3.060736179,3.03551332,
23.698,3.224220369,3.061149597,3.037159525,
23.718,3.223537913,3.061070442,3.029114872,
23.738,3.222865116,3.060375452,3.028585299,
23.758,3.222201355,3.060463667,3.02824296,
23.778,3.221559796,3.059950829,3.02824296,
23.798,3.220941968,3.06008172,3.026644869,
23.818,3.220340419,3.059244156,3.025954009,
23.838,3.219745253,3.059146404,3.025954009,
23.858,3.219138429,3.059146404,3.02573904,
23.878,3.218517248,3.05941391,3.029278902,
23.898,3.217891965,3.059518337,3.029278902,
23.918,3.217273387,3.0596838,3.029481997,
23.938,3.216665387,3.059871197,3.023562249,
23.958,3.216071843,3.060171127,3.023607605,
23.978,3.215486127,3.060065269,3.023961935,
23.998,3.214899228,3.06018877,3.023961935,
24.018,3.214308663,3.057537317,3.028107246,
24.038,3.213719877,3.055840969,3.028107246,
24.058,3.213127972,3.053074598,3.023670218,
24.078,3.212534801,3.051221132,3.021494355,
24.098,3.211965301,3.050440073,3.021494355,
24.118,3.211425255,3.050130844,3.020477932,
24.138,3.210893327,3.04916811,3.021614062,
24.158,3.210352018,3.048591852,3.020545148,
24.178,3.209796026,3.048557281,3.020545148,
24.198,3.209217647,3.048550129,3.020504536,
24.218,3.208615461,3.04607892,3.016842474,
24.238,3.207998486,3.04383111,3.016842474,
24.258,3.207377278,3.042462111,3.019550132,
24.278,3.206765294,3.041396141,3.019550132,
24.298,3.206155587,3.040605783,3.018060744,
24.318,3.205543297,3.040369272,3.017329687,
24.338,3.204938605,3.040043592,3.017329687,
24.358,3.204344252,3.040339231,3.01499882,
24.378,3.203755762,3.041050911,3.01499882,
24.398,3.203178577,3.0418396,3.015541854,
24.418,3.202609273,3.038930178,3.015541854,
24.438,3.202047368,3.035606623,3.009879051,
24.458,3.201490852,3.034268379,3.009879051,
24.478,3.200942039,3.032564163,3.008312617,
24.498,3.200404687,3.031851292,3.008312617,
24.518,3.199873782,3.032107115,3.007775706,
24.538,3.199341728,3.033024788,3.007775706,
24.558,3.198803487,3.033910036,3.011461408,
24.578,3.198254214,3.034116745,3.011997551,
24.598,3.197703781,3.03476572,3.011997551,
24.618,3.197162703,3.035435677,3.013160555,
24.638,3.196626064,3.035738468,2.996043203,
24.658,3.196087996,3.036787987,2.996043203,
24.678,3.195559741,3.037778378,2.997607215,
24.698,3.195052084,3.038646221,3.013132523,
24.718,3.194564247,3.039015532,3.014490509,
24.738,3.194103933,3.039892912,3.014490509,
24.758,3.193673569,3.041317701,3.016585642,
24.778,3.193267238,3.04159379,3.016585642,
24.798,3.192877795,3.041679382,3.016938513,
24.818,3.192499234,3.040864468,3.010559829,
24.838,3.192146885,3.039465427,3.008413616,
24.858,3.191826081,3.038714886,3.007564468,
24.878,3.191532834,3.03853178,3.007564468,
24.898,3.191266012,3.038657427,3.014445317,
24.918,3.191020819,3.039231777,3.014700867,
24.938,3.190803981,3.040208817,3.017031539,
24.958,3.190604414,3.041810751,3.017031539,
24.978,3.190408243,3.042562723,3.018664685,
24.998,3.190197872,3.043618917,3.009508536,
25.018,3.189961545,3.044366598,3.010915634,
25.038,3.18969777,3.045198441,3.012473081,
25.058,3.189416731,3.046213865,3.012473081,
25.078,3.18913242,3.047385931,3.020408516,
25.098,3.188854628,3.047837257,3.020408516,
25.118,3.188593361,3.048944712,3.021926163,
25.138,3.18835052,3.048854589,3.021926163,
25.158,3.188125501,3.049220085,3.02219427,
25.178,3.187918678,3.049217463,3.017572373,
25.198,3.187722274,3.049682379,3.017572373,
25.218,3.187532541,3.049723387,3.017578378,
25.238,3.187353349,3.049324274,3.017578378,
25.258,3.187182852,3.046141386,3.014247466,
25.278,3.187016666,3.041010141,3.016949016,
25.298,3.186848995,3.037517548,3.010111226,
25.318,3.186688788,3.035984755,3.005540192,
25.338,3.186534895,3.033105612,3.005540192,
25.358,3.186384514,3.030224562,3.002065595,
25.378,3.186243095,3.029690266,3.000560832,
25.398,3.186119095,3.028807878,3.000802612,
25.418,3.18599598,3.028234482,2.999794969,
25.438,3.185864522,3.028000593,2.999794969,
25.458,3.185723504,3.027388096,2.99924423,
25.478,3.185591752,3.026919842,2.99844071,
25.498,3.185477127,3.026549578,2.994333313,
25.518,3.18536432,3.025519609,2.992971066,
25.538,3.185243113,3.024106264,2.992971066,
25.558,3.185106877,3.023454189,2.991055752,
25.578,3.184941413,3.022533894,2.990165123,
25.598,3.184748565,3.021924973,3.000332733,
25.618,3.184537007,3.02132225,2.999034224,
25.638,3.184328308,3.019405842,2.997273577,
25.658,3.184137942,3.018318176,2.995520566,
25.678,3.183982794,3.017772198,2.995520566,
25.698,3.183871509,3.01724267,2.99486145,
25.718,3.183793123,3.01711297,2.99486145,
25.738,3.183734823,3.017143965,2.994906215,
25.758,3.183695717,3.016956091,2.986403289,
25.778,3.183672083,3.016669989,2.986003888,
25.798,3.183660025,3.01673317,2.986003888,
25.818,3.1836551,3.017006636,2.986115758,
25.838,3.183666613,3.016062737,2.983500241,
25.858,3.183697664,3.012051821,2.983500241,
25.878,3.183746813,3.009167194,2.980270089,
25.898,3.183815893,3.00810051,2.980270089,
25.918,3.183905136,3.00663805,2.977853831,
25.938,3.184011432,3.006362915,2.977853831,
25.958,3.18413081,3.006578922,2.977683192,
25.978,3.1842423,3.006681442,2.981947536,
25.998,3.184341775,3.006865025,2.981947536,
26.018,3.184439109,3.007274151,2.982530001,
26.038,3.184542511,3.007697344,2.986172887,
26.058,3.184657714,3.008374929,2.986172887,
26.078,3.184780951,3.008618832,2.987123975,
26.098,3.184925193,3.009221315,2.987123975,
26.118,3.185095697,3.009811163,2.98800438,
26.138,3.185280224,3.010174036,2.98800438,
26.158,3.185465317,3.011013269,2.978556443,
26.178,3.185644415,3.011458158,2.978556443,
26.198,3.185814418,3.011398315,2.98602651,
26.218,3.185973831,3.011269093,2.985182291,
26.238,3.186127453,3.010037899,2.985182291,
26.258,3.186286951,3.008229494,2.98164986,
26.278,3.186459472,3.007742882,2.977188044,
26.298,3.186664728,3.006686211,2.977188044,
26.318,3.186930383,3.006163836,2.976192949,
26.338,3.187266591,3.005997896,2.976192949,
26.358,3.187673619,3.006111145,2.976141818,
26.378,3.188145295,3.006530285,2.982151835,
26.398,3.188674434,3.006790161,2.982814814,
26.418,3.189250098,3.007502079,2.984238311,
26.438,3.189854806,3.008666277,2.980818669,
26.458,3.190480585,3.00938797,2.982675238,
26.478,3.191133032,3.011178732,2.983442886,
26.498,3.1918167,3.012072325,2.984923084,
26.518,3.192514552,3.012185812,2.985642402,
26.538,3.19321018,3.012396812,2.985642402,
26.558,3.193904701,3.012234926,2.987713133,
26.578,3.194610016,3.010297298,2.98471938,
26.598,3.195324462,3.008060217,2.98471938,
26.618,3.196041046,3.00814414,2.98015038,
26.638,3.196755964,3.008737803,2.980777181,
26.658,3.197475075,3.009693861,2.980777181,
26.678,3.198199137,3.009650469,2.988761782,
26.698,3.198932185,3.008957386,2.976570598,
26.718,3.199678084,3.008647442,2.976570598,
26.738,3.200435838,3.00842309,2.976570598,
26.758,3.201208188,3.007971048,2.97591538,
26.778,3.201993461,3.007692814,2.97591538,
26.798,3.202794475,3.006818056,2.975527838,
26.818,3.203598407,3.005919456,2.973928014,
26.838,3.204404723,3.005856991,2.978572677,
26.858,3.205215925,3.006008148,2.978730697,
26.878,3.206026952,3.006540298,2.978730697,
26.898,3.206833605,3.00617671,2.97882305,
26.918,3.207624348,3.005013943,2.97882305,
26.938,3.208397929,3.003248215,2.976928658,
26.958,3.209162061,3.001687765,2.974388262,
26.978,3.209926534,3.001440287,2.981458384,
26.998,3.210702421,3.001854658,2.98167806,
27.018,3.21149526,3.00086689,2.98167806,
27.038,3.212302329,3.000422955,2.980409552,
27.058,3.213125606,3.00024581,2.980111355,
27.078,3.213953355,3.000617743,2.979942665,
27.098,3.214782072,3.001538992,2.980720064,
27.118,3.215598037,3.00231719,2.982536099,
27.138,3.216397711,3.003221989,2.982536099,
27.158,3.217180708,3.00364399,2.983273074,
27.178,3.217945882,3.003873825,2.980748963,
27.198,3.218701847,3.004813433,2.98189212,
27.218,3.219457209,3.000656843,2.98189212,
27.238,3.220205346,2.997743607,2.974135726,
27.258,3.220938606,2.996344328,2.972836656,
27.278,3.221657308,2.994764805,2.972836656,
27.298,3.222359018,2.994023323,2.971377125,
27.318,3.223039872,2.994617462,2.971377125,
27.338,3.223701051,2.995865107,2.972537151,
27.358,3.224353042,2.996856689,2.973036552,
27.378,3.224999519,2.998477697,2.973036552,
27.398,3.225643113,2.999762774,2.974923445,
27.418,3.226281932,3.001640797,2.974923445,
27.438,3.226916161,3.003940582,2.981595133,
27.458,3.227563713,3.004963636,2.985024493,
27.478,3.228218685,3.007477283,2.985024493,
27.498,3.228867224,3.008709669,2.987282101,
27.518,3.229498666,3.008830786,2.984279014,
27.538,3.230112894,3.009145021,2.984464244,
27.558,3.230731039,3.010387897,2.985917001,
27.578,3.231368814,3.011611462,2.9914141,
27.598,3.232021235,3.012935162,2.993219767,
27.618,3.232682861,3.013638973,2.995495746,
27.638,3.233342082,3.015115976,2.991832928,
27.658,3.233988523,3.016582012,2.993822724,
27.678,3.234615195,3.018085718,2.995930006,
27.698,3.235227371,3.019356012,2.995930006,
27.718,3.235820425,3.020868778,2.998013978,
27.738,3.23639229,3.022166967,2.997896119,
27.758,3.236943504,3.023933649,2.997896119,
27.778,3.237480486,3.02449894,2.99885374,
27.798,3.237996879,3.024996758,3.002724353,
27.818,3.238482423,3.026003361,3.003960928,
27.838,3.238942745,3.027748346,3.006260393,
27.858,3.239389988,3.028572559,3.007598349,
27.878,3.239822657,3.030707598,3.009859232,
27.898,3.240243096,3.031724453,3.011496689,
27.918,3.240655675,3.032301188,3.009092874,
27.938,3.241058483,3.033983946,3.011214509,
27.958,3.241445933,3.035595417,3.013615748,
27.978,3.241828244,3.037018776,3.013615748,
27.998,3.242214715,3.037702799,3.016005498,
28.018,3.242627731,3.038909435,3.016005498,
28.038,3.243076973,3.040208817,3.017751532,
28.058,3.243549838,3.040811062,3.017751532,
28.078,3.244037222,3.040410519,3.018580608,
28.098,3.24453608,3.040143728,3.018580608,
28.118,3.245041313,3.039671659,3.017228905,
28.138,3.245536885,3.040158987,3.017660657,
28.158,3.24600785,3.040924072,3.01667652,
28.178,3.246442539,3.04086709,3.017193828,
28.198,3.246835397,3.041237354,3.017193828,
28.218,3.247200422,3.040795088,3.01744619,
28.238,3.247545036,3.041410685,3.01826829,
28.258,3.247863124,3.042028666,3.01826829,
28.278,3.24815482,3.043837547,3.020271809,
28.298,3.248419738,3.044545174,3.019328252,
28.318,3.248661116,3.045429468,3.020744886,
28.338,3.248880965,3.046540022,3.022412486,
28.358,3.249075859,3.047576427,3.025735329,
28.378,3.249256145,3.047856092,3.027487966,
28.398,3.249426397,3.049160004,3.027487966,
28.418,3.249586128,3.050477743,3.029145556,
28.438,3.249720501,3.051516056,3.029194515,
28.458,3.249819413,3.052123547,3.031213456,
28.478,3.24988455,3.053619862,3.031213456,
28.498,3.249920989,3.054215431,3.032348454,
28.518,3.249938338,3.054798365,3.033260779,
28.538,3.249948689,3.055151463,3.033260779,
28.558,3.249947181,3.055532455,3.033979688,
28.578,3.249930136,3.055752516,3.034368211,
28.598,3.249896102,3.056350231,3.034342044,
28.618,3.249853493,3.056551933,3.034951883,
28.638,3.249813496,3.055478096,3.033062598,
28.658,3.249778883,3.054206848,3.033062598,
28.678,3.249745687,3.053855658,3.032400928,
28.698,3.249712156,3.054050446,3.030042734,
28.718,3.249666579,3.054089308,3.029922779,
28.738,3.2495999,3.054064989,3.029922779,
28.758,3.249519777,3.05452323,3.030617124,
28.778,3.249437806,3.054175377,3.030346234,
28.798,3.249358966,3.054626942,3.028499359,
28.818,3.249284513,3.055324554,3.029539784,
28.838,3.249197891,3.055399179,3.029539784,
28.858,3.249090054,3.055085182,3.029473379,
28.878,3.24896296,3.054875851,3.029265688,
28.898,3.248825847,3.054781437,3.029265688,
28.918,3.24868016,3.054951906,3.029525011,
28.938,3.248525608,3.055993319,3.029525011,
28.958,3.248356916,3.056447268,3.031415398,
28.978,3.248174194,3.057769299,3.035148134,
28.998,3.24797594,3.058780193,3.035148134,
29.018,3.247750963,3.059975624,3.036177416,
29.038,3.247494434,3.061467171,3.043019773,
29.058,3.247218604,3.061484575,3.044296423,
29.078,3.246920517,3.061808348,3.044208439,
29.098,3.246596479,3.06275177,3.044208439,
29.118,3.246259407,3.065295219,3.034799301,
29.138,3.245916247,3.066204309,3.036042936,
29.158,3.245563023,3.067267895,3.036042936,
29.178,3.245190542,3.068478823,3.037856242,
29.198,3.244798846,3.069482565,3.037856242,
29.218,3.244392062,3.070148468,3.041693403,
29.238,3.243975266,3.071024418,3.041693403,
29.258,3.243552715,3.070483923,3.042148054,
29.278,3.243117571,3.06957674,3.042998554,
29.298,3.24266141,3.06944108,3.042707917,
29.318,3.242183111,3.070081949,3.042834867,
29.338,3.241686709,3.070183039,3.042834867,
29.358,3.241157994,3.069029808,3.043582665,
29.378,3.240598807,3.067759991,3.041990061,
29.398,3.240031408,3.067796469,3.040828501,
29.418,3.239472745,3.068576336,3.041976978,
29.438,3.23892391,3.069954395,3.041976978,
29.458,3.238381148,3.070028782,3.042609098,
29.478,3.237835638,3.07115221,3.043450118,
29.498,3.237283985,3.072007895,3.043450118,
29.518,3.236726937,3.072284698,3.047652055,
29.538,3.236176993,3.07328105,3.048588032,
29.558,3.235645768,3.073418379,3.048588032,
29.578,3.23513011,3.07371068,3.047646914,
29.598,3.234644559,3.074820757,3.0485499,
29.618,3.234191543,3.075991631,3.0485499,
29.638,3.233764876,3.076409578,3.0501012,
29.658,3.233350488,3.078261614,3.051873782,
29.678,3.232934318,3.07903409,3.053933389,
29.698,3.2325243,3.079098701,3.054656455,
29.718,3.232122039,3.079899073,3.054656455,
29.738,3.231731312,3.079926014,3.051748963,
29.758,3.231345028,3.079504251,3.051748963,
29.778,3.230966032,3.080392122,3.051956753,
29.798,3.230606931,3.081163645,3.052671465,
29.818,3.230274936,3.081613779,3.056286216,
29.838,3.229965406,3.082101345,3.05754413,
29.858,3.229680226,3.082751989,3.05754413,
29.878,3.229412576,3.083530903,3.058873638,
29.898,3.229149626,3.083818913,3.056400605,
29.918,3.228881027,3.084794998,3.056400605,
29.938,3.228616619,3.085145235,3.056872454,
29.958,3.228358999,3.08536768,3.060631379,
29.978,3.228118578,3.085541487,3.060631379,
29.998,3.227883332,3.086676359,3.061420191,
30.018,3.227650593,3.086384058,3.058583528,
30.038,3.227420475,3.086926222,3.058947943,
30.058,3.227175317,3.087779284,3.058947943,
30.078,3.226907375,3.088209152,3.060363745,
30.098,3.226627316,3.088101864,3.064484041,
30.118,3.226334668,3.087087631,3.064174735,
30.138,3.226036138,3.086720228,3.062945217,
30.158,3.22573785,3.086276293,3.062945217,
30.178,3.225438528,3.085445404,3.061873036,
30.198,3.225144422,3.085080862,3.057698548,
30.218,3.224866822,3.084774494,3.056949436,
30.238,3.224603439,3.085337162,3.056949436,
30.258,3.224348832,3.084795237,3.054928458,
30.278,3.22409888,3.084471941,3.054870887,
30.298,3.223846485,3.084897041,3.054870887,
30.318,3.223584648,3.08442831,3.054417511,
30.338,3.223318489,3.083820343,3.054417511,
30.358,3.223054913,3.083175898,3.053697866,
30.378,3.222793427,3.082315207,3.061715374,
30.398,3.222529903,3.081680298,3.061715374,
30.418,3.222253804,3.080428123,3.060706326,
30.438,3.221966631,3.08030057,3.059250476,
30.458,3.221689624,3.079184532,3.048678385,
30.478,3.221431125,3.079378605,3.048262882,
30.498,3.22119769,3.079105616,3.048262882,
30.518,3.220996865,3.078710794,3.053031586,
30.538,3.220836978,3.078375816,3.053031586,
30.558,3.220715288,3.078773499,3.053092898,
30.578,3.22061947,3.079113483,3.045750342,
30.598,3.220540216,3.078703165,3.045750342,
30.618,3.220482769,3.076398373,3.042932057,
30.638,3.220456715,3.073956728,3.047812925,
30.658,3.220463945,3.071303368,3.047812925,
30.678,3.220501551,3.069494724,3.045049412,
30.698,3.220574553,3.068348169,3.045049412,
30.718,3.220664603,3.0680902,3.034830739,
30.738,3.220760854,3.067601919,3.034830739,
30.758,3.220858354,3.067627192,3.034370481,
30.778,3.220954526,3.067613602,3.03415679,
30.798,3.221054482,3.067605257,3.041649543,
30.818,3.221167169,3.067237377,3.041649543,
30.838,3.221305514,3.064786911,3.038278556,
30.858,3.221482125,3.062993526,3.038278556,
30.878,3.221695021,3.061553478,3.038825558,
30.898,3.221939764,3.060725212,3.038825558,
30.918,3.222228373,3.060114861,3.037926987,
30.938,3.222567489,3.059983969,3.027197058,
30.958,3.222950321,3.059946537,3.027197058,
30.978,3.2233717,3.058465004,3.025720882,
30.998,3.223823231,3.055318117,3.025720882,
31.018,3.224286222,3.052844763,3.021478413,
31.038,3.22475614,3.051906824,3.028734147,
31.058,3.225233249,3.050252914,3.028734147,
31.078,3.225714387,3.048938751,3.027186127,
31.098,3.22620216,3.048648357,3.018781666,
31.118,3.226692855,3.048142433,3.018781666,
31.138,3.227180643,3.047285557,3.017949062,
31.158,3.227673787,3.046882868,3.017443644,
31.178,3.228172187,3.046858311,3.012676597,
31.198,3.228666155,3.046721697,3.012466928,
31.218,3.22914809,3.046742916,3.012466928,
31.238,3.229621317,3.046707153,3.025811017,
31.258,3.230091054,3.046282768,3.025811017,
31.278,3.230568854,3.046329975,3.025281753,
31.298,3.231055567,3.041522503,3.017868084,
31.318,3.231538518,3.035726786,3.017868084,
31.338,3.232010974,3.028575897,2.997377859,
31.358,3.232486428,3.024269819,2.991189574,
31.378,3.232973735,3.020277262,2.991189574,
31.398,3.233469457,3.018488884,2.994734461,
31.418,3.233972614,3.016438723,2.994734461,
31.438,3.234488608,3.015876293,2.992175729,
31.458,3.235014373,3.015092134,2.992175729,
31.478,3.235555715,3.014322281,2.990975987,
31.498,3.236113836,3.012410402,2.988781287,
31.518,3.236688007,3.009679556,2.986652227,
31.538,3.237277827,3.008405209,2.982736586,
31.558,3.237878814,3.005409718,2.979612745,
31.578,3.238488642,3.00374794,2.980847631,
31.598,3.239094813,3.003239632,2.978919017,
31.618,3.239696572,3.002867699,2.97851341,
31.638,3.240287345,3.00285244,2.97851341,
31.658,3.240866669,3.003303766,2.978981795,
31.678,3.241439025,3.004059792,2.975811258,
31.698,3.241996573,3.005482912,2.975811258,
31.718,3.242542362,3.006441116,2.978257775,
31.738,3.243097537,3.00784111,2.9822293,
31.758,3.243667367,3.009344816,2.984317039,
31.778,3.244235711,3.010079145,2.98544431,
31.798,3.244803217,3.010783672,2.98544431,
31.818,3.245370469,3.011853456,2.985494342,
31.838,3.245941073,3.012400389,2.985494342,
31.858,3.246513168,3.012816906,2.986216341,
31.878,3.24708234,3.012528896,2.983927903,
31.898,3.247644754,3.012078285,2.983927903,
31.918,3.248193083,3.009926796,2.982805581,
31.938,3.248726797,3.008756399,2.978067203,
31.958,3.249244187,3.006034374,2.978067203,
31.978,3.249741321,3.004383087,2.975962299,
31.998,3.250213758,3.002605438,2.974886811,
32.018,3.250658302,3.001609564,2.974886811,
32.038,3.25107617,3.000211,2.973511763,
32.058,3.25147038,2.999080181,2.967147087,
32.078,3.251845349,2.997158289,2.967147087,
32.098,3.252195399,2.996246099,2.965306745,
32.118,3.252510707,2.99603653,2.968591391,
32.138,3.252796477,2.996770144,2.968591391,
32.158,3.253067634,2.997344494,2.970218928,
32.178,3.253335717,2.997840643,2.970940524,
32.198,3.253596711,2.998253345,2.971738518,
32.218,3.253855075,2.998960733,2.971738518,
32.238,3.254095142,2.999730349,2.971111453,
32.258,3.254297545,3.000447512,2.971111453,
32.278,3.254466187,3.001154184,2.969353388,
32.298,3.254607765,3.001519442,2.97049107,
32.318,3.254721954,3.002599239,2.97049107,
32.338,3.254809622,3.003403425,2.970294598,
32.358,3.254876178,3.003720999,2.971574613,
32.378,3.254925665,3.004768848,2.972192599,
32.398,3.254967033,3.005021334,2.96804557,
32.418,3.254995693,3.005679607,2.96893624,
32.438,3.255009097,3.006604433,2.96893624,
32.458,3.255009403,3.006792068,2.969901518,
32.478,3.255003423,3.006769657,2.967257037,
32.498,3.254987024,3.006721258,2.967257037,
32.518,3.254952839,3.006934166,2.96743543,
32.538,3.254897779, , ,
32.558,3.254818973, , ,
32.578,3.254711018, , ,
32.598,3.254567455, , ,
32.618,3.254394947, , ,
32.638,3.254202492, , ,
32.658,3.253993582, , ,
32.678,3.253771159, , ,
32.698,3.253538752, , ,
32.718,3.253291004, , ,
32.738,3.253029006, , ,
32.758,3.252762577, , ,
32.778,3.252506545, , ,
32.798,3.252267693, , ,
32.818,3.252026876, , ,
32.838,3.25177493, , ,
32.858,3.251518749, , ,
32.878,3.251285796, , ,
32.898,3.251076874, , ,
32.918,3.250886509, , ,
32.938,3.250716691, , ,
32.958,3.250570954, , ,
32.978,3.250441788, , ,
32.998,3.250319321, , ,
33.018,3.250198606, , ,
33.038,3.250072746, , ,
33.058,3.249946252, , ,
33.078,3.249811972, , ,
33.098,3.249678386, , ,
33.118,3.249556805, , ,
33.138,3.249443476, , ,
33.158,3.249341705, , ,
33.178,3.249246541, , ,
33.198,3.249154858, , ,
33.218,3.249067333, , ,
33.238,3.248986416, , ,
33.258,3.248898967, , ,
33.278,3.248791802, , ,
33.298,3.248668143, , ,
33.318,3.248538646, , ,
33.338,3.248402989, , ,
33.358,3.248267943, , ,
33.378,3.248138869, , ,
33.398,3.248021159, , ,
33.418,3.247911312, , ,
33.438,3.247808201, , ,
33.458,3.247705123, , ,
33.478,3.247596339, , ,
33.498,3.247488421, , ,
33.518,3.247378826, , ,
33.538,3.247262073, , ,
33.558,3.247141775, , ,
33.578,3.247008746, , ,
33.598,3.246859207, , ,
33.618,3.2466943, , ,
33.638,3.246521013, , ,
33.658,3.246334057, , ,
33.678,3.246132702, , ,
33.698,3.245924467, , ,
33.718,3.245716148, , ,
33.738,3.245505468, , ,
33.758,3.245291055, , ,
33.778,3.245074378, , ,
33.798,3.244860166, , ,
33.818,3.244636702, , ,
33.838,3.244396758, , ,
33.858,3.244136695, , ,
33.878,3.243868601, , ,
